/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FederatedNova|moji|Dirichlet1|40|federatednova_moji_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FederatedNova|moji|Uniform|20|federatednova_moji_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FederatedNova|moji|Uniform|30|federatednova_moji_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FederatedNova|moji|Uniform|40|federatednova_moji_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet01|20|fedrep_bios_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet01|30|fedrep_bios_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet01|40|fedrep_bios_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet05|20|fedrep_bios_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet05|30|fedrep_bios_Dirichlet05_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet05|40|fedrep_bios_Dirichlet05_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet1|20|fedrep_bios_Dirichlet1_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet1|30|fedrep_bios_Dirichlet1_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Dirichlet1|40|fedrep_bios_Dirichlet1_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Uniform|20|fedrep_bios_Uniform_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Uniform|30|fedrep_bios_Uniform_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|bios|Uniform|40|fedrep_bios_Uniform_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet01|20|fedrep_moji_Dirichlet01_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet01|30|fedrep_moji_Dirichlet01_30c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet01|40|fedrep_moji_Dirichlet01_40c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet05|20|fedrep_moji_Dirichlet05_20c
/home/ronnie/.config/superpowers/worktrees/fairness_fl_code/fix-repeats-dirichlet|FedRep|moji|Dirichlet05|30|fedrep_moji_Dirichlet05_30c
